bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_id,language_id,publisher_id
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Randy Clark,4.31,0975262203,9780975262207,eng,148,126,7,1/1/2004,Open Heaven Publications,4116,1,1148
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,0061208493,9780061208492,eng,746,925,40,2/6/2007,HarperOne,2819,1,158
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis,4.47,0060819227,9780060819224,eng,1840,144,16,1/9/2007,HarperOne,2819,1,158
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,Walter Hooper,4.47,0060819227,9780060819224,eng,1840,144,16,1/9/2007,HarperOne,4117,1,158
17344,Till We Have Faces: A Myth Retold,C.S. Lewis,4.19,0786198389,9780786198382,eng,9,60,17,9/1/2000,Blackstone Publishing,2819,1,1149
17344,Till We Have Faces: A Myth Retold,Nadia May,4.19,0786198389,9780786198382,eng,9,60,17,9/1/2000,Blackstone Publishing,4118,1,1149
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,4.27,0345409469,9780345409461,eng,459,50343,2084,2/25/1997,Ballantine Books,4119,1,10
17349,The Demon-Haunted World: Science as a Candle in the Dark,Ann Druyan,4.27,0345409469,9780345409461,eng,459,50343,2084,2/25/1997,Ballantine Books,4120,1,10
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking,4.08,0553077724,9780553077728,eng,194,351,18,5/1/1992,Bantam Books (NY),623,1,154
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Gene Stone,4.08,0553077724,9780553077728,eng,194,351,18,5/1/1992,Bantam Books (NY),4121,1,154
17355,The Illustrated A Brief History of Time,Stephen Hawking,4.17,0593040597,9780593040591,eng,259,317,38,10/1/1997,Bantam,623,1,125
17356,Brevísima historia del tiempo,Stephen Hawking,4.22,8484326373,9788484326373,spa,198,64,4,3/8/2005,Critica (Grijalbo Mondadori),623,3,1150
17356,Brevísima historia del tiempo,Leonard Mlodinow,4.22,8484326373,9788484326373,spa,198,64,4,3/8/2005,Critica (Grijalbo Mondadori),624,3,1150
17356,Brevísima historia del tiempo,David Jou I Mirabent,4.22,8484326373,9788484326373,spa,198,64,4,3/8/2005,Critica (Grijalbo Mondadori),4122,3,1150
17360,A First Course in String Theory,Barton Zwiebach,4.16,0521831431,9780521831437,eng,578,189,8,6/28/2004,Cambridge University Press,4123,1,61
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne,4.18,0393312763,9780393312768,eng,624,10216,165,1/17/1995,W. W. Norton & Company,626,1,102
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Stephen Hawking,4.18,0393312763,9780393312768,eng,624,10216,165,1/17/1995,W. W. Norton & Company,623,1,102
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Frederick Seitz,4.18,0393312763,9780393312768,eng,624,10216,165,1/17/1995,W. W. Norton & Company,4124,1,102
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9780099173311,eng,350,1837,178,12/17/2006,Vintage,1527,1,32
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,0786177284,9780786177288,eng,356,74,16,1/1/1997,Blackstone Audiobooks,1527,1,408
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Raymond Todd,4.28,0786177284,9780786177288,eng,356,74,16,1/1/1997,Blackstone Audiobooks,4125,1,408
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,0465023940,9780465023943,eng,144,5907,290,4/6/2005,Basic Books (AZ),1527,1,156
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,4.18,1591855101,9781591855101,spa,292,13,0,5/6/2005,Casa Creacion,4126,3,1151
17412,Chemistry: The Central Science,Theodore L. Brown,3.88,0130669970,9780130669971,eng,1046,539,16,5/17/2002,Prentice Hall Press,4127,1,198
17412,Chemistry: The Central Science,H. Eugene Lemay Jr.,3.88,0130669970,9780130669971,eng,1046,539,16,5/17/2002,Prentice Hall Press,4128,1,198
17412,Chemistry: The Central Science,Bruce E. Bursten,3.88,0130669970,9780130669971,eng,1046,539,16,5/17/2002,Prentice Hall Press,4129,1,198
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,0486651916,9780486651910,eng,404,17,0,12/1/1986,Dover Publications,4130,1,58
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,0132431068,9780132431064,eng,976,110,10,1/20/2000,Prentice Hall Press,4131,1,198
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane,3.78,0130352993,9780130352996,eng,1440,9,1,6/9/2004,Benjamin-Cummings Publishing Company,4132,1,1152
17437,Physics: for Scientists and Engineers with Modern Physics,Stephen Gasiorowicz,3.78,0130352993,9780130352996,eng,1440,9,1,6/9/2004,Benjamin-Cummings Publishing Company,4133,1,1152
17437,Physics: for Scientists and Engineers with Modern Physics,Stephen T. Thornton,3.78,0130352993,9780130352996,eng,1440,9,1,6/9/2004,Benjamin-Cummings Publishing Company,4134,1,1152
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry,4.05,1416927832,9781416927839,eng,176,38024,907,12/26/2006,Aladdin,4135,1,358
17461,Misty of Chincoteague (Misty  #1),Wesley Dennis,4.05,1416927832,9781416927839,eng,176,38024,907,12/26/2006,Aladdin,4136,1,358
17468,Black Beauty,Anna Sewell,3.96,1402714521,9781402714528,eng,208,738,74,10/1/2004,Sterling,1031,1,78
17468,Black Beauty,Scott Mckowen,3.96,1402714521,9781402714528,eng,208,738,74,10/1/2004,Sterling,145,1,78
17473,Black Beauty (Coloring Book),Anna Sewell,3.96,048629272X,9780486292724,eng,48,68,3,9/13/1996,Dover Publications,1031,1,58
17473,Black Beauty (Coloring Book),John Green,3.96,048629272X,9780486292724,eng,48,68,3,9/13/1996,Dover Publications,2349,1,58
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,0340796146,9780340796146,eng,256,19173,658,6/14/2001,Hodder,4137,1,374
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,0340917547,9780340917541,eng,144,6881,187,4/20/2006,Hodder,4137,1,374
17503,The Circus of Adventure,Enid Blyton,4.11,0330244779,9780330244770,eng,192,12,0,8/22/1975,Pan,4137,1,420
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest,4.14,9812468234,9789812468239,spa,64,0,0,8/15/2006,Berlitz Kids,4138,3,1153
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Berlitz Publishing Company,4.14,9812468234,9789812468239,spa,64,0,0,8/15/2006,Berlitz Kids,4139,3,1153
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,4.14,981246820X,9789812468208,fre,64,1,0,8/15/2006,Berlitz Kids,4138,2,1153
17511,The Mystery of the Missing Cat,Gertrude Chandler Warner,3.82,0785759379,9780785759379,eng,119,5,0,1/1/1994,Turtleback Books,2433,1,71
17511,The Mystery of the Missing Cat,Charles Tang,3.82,0785759379,9780785759379,eng,119,5,0,1/1/1994,Turtleback Books,4140,1,71
17513,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,4.14,2831557437,9782831557434,ger,64,1,0,1/1/1996,Berlitz Kids,4138,7,1153
17518,The Trolley Car Family,Eleanor Clymer,4.14,0590407325,9780590407328,eng,256,314,46,7/1/1987,Scholastic Inc.,4141,1,1
17518,The Trolley Car Family,Ursula Koering,4.14,0590407325,9780590407328,eng,256,314,46,7/1/1987,Scholastic Inc.,4142,1,1
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,0316030899,9780316030892,eng,302,19389,382,9/1/1995,Little  Brown Books for Young Readers,585,1,574
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott,3.67,1562926160,9781562926168,eng,122,1195,191,4/21/2009,Honor Books,585,1,1154
17544,The Quiet Little Woman: A Christmas Story,C. Michael Dudash,3.67,1562926160,9781562926168,eng,122,1195,191,4/21/2009,Honor Books,893,1,1154
17544,The Quiet Little Woman: A Christmas Story,Stephen W. Hines,3.67,1562926160,9781562926168,eng,122,1195,191,4/21/2009,Honor Books,894,1,1154
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott,3.94,1555533078,9781555533076,eng,160,18,5,4/17/1997,Northeastern University Press,585,1,1155
17546,Louisa May Alcott on Race  Sex  and Slavery,Sarah Elbert,3.94,1555533078,9781555533076,eng,160,18,5,4/17/1997,Northeastern University Press,4143,1,1155
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott,3.71,0060004509,9780060004507,eng,32,659,87,8/1/2005,HarperCollinsPublishers,585,1,121
17548,An Old-Fashioned Thanksgiving,James Bernardin,3.71,0060004509,9780060004507,eng,32,659,87,8/1/2005,HarperCollinsPublishers,4144,1,121
17550,Moods,Louisa May Alcott,3.4,0813516706,9780813516707,eng,538,314,48,1/1/1991,Rutgers University Press,585,1,296
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott,3.91,0736805990,9780736805995,eng,32,29,0,9/1/2000,Capstone Press,585,1,1156
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Kerry A. Graves,3.91,0736805990,9780736805995,eng,32,29,0,9/1/2000,Capstone Press,4145,1,1156
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder,4.19,0590488120,9780590488129,eng,289,311,22,1/1/1971,Scholastic Inc.,2148,1,1
17580,These Happy Golden Years (Little House  #8),Garth Williams,4.19,0590488120,9780590488129,eng,289,311,22,1/1/1971,Scholastic Inc.,2167,1,1
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William Anderson,4.14,006446234X,9780064462341,eng,32,440,36,2/2/2000,HarperCollinsPublishers,2147,1,121
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,Dan Andreasen,4.14,006446234X,9780064462341,eng,32,440,36,2/2/2000,HarperCollinsPublishers,4146,1,121
17582,The Norton Anthology of Short Fiction,Richard Bausch,4.18,0393926117,9780393926118,eng,1776,663,15,1/5/2006,W. W. Norton & Company,3112,1,102
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,3.79,0139567569,9780139567568,eng,362,170,7,7/14/1999,Prentice Hall Press,4147,1,198
17600,Homemade Love,Bell Hooks,4.18,0786806435,9780786806430,eng,32,222,33,12/23/2002,Jump at the Sun,4148,1,1157
17600,Homemade Love,Shane W. Evans,4.18,0786806435,9780786806430,eng,32,222,33,12/23/2002,Jump at the Sun,4149,1,1157
17601,The Will to Change: Men  Masculinity  and Love,Bell Hooks,4.36,0743456084,9780743456081,eng,188,2574,322,12/21/2004,Washington Square Press,4148,1,327
17602,Killing Rage: Ending Racism,Bell Hooks,4.28,0805050272,9780805050271,eng,288,1987,106,10/15/1996,Holt Paperbacks,4148,1,722
17603,Where We Stand: Class Matters,Bell Hooks,4.18,041592913X,9780415929134,eng,164,1780,142,10/4/2000,Routledge,4148,1,33
17607,All About Love: New Visions,Bell Hooks,4.01,0688168442,9780688168445,eng,240,10928,1144,12/22/1999,William Morrow,4148,1,73
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,0807050113,9780807050118,eng,232,201,21,11/18/2002,Beacon Press,4150,1,451
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad,3.98,1565847857,9781565847859,eng,384,659,51,2/19/2007,The New Press,4150,1,17
17609,The Darker Nations: A People's History of the Third World,Howard Zinn,3.98,1565847857,9781565847859,eng,384,659,51,2/19/2007,The New Press,830,1,17
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,0816634394,9780816634392,eng,272,344,31,3/12/2001,University of Minnesota Press,4150,1,1016
17619,The Negro,W.E.B. Du Bois,4.32,0812217756,9780812217759,eng,284,29,4,5/22/2001,University of Pennsylvania Press,4151,1,226
17619,The Negro,Robert Gregg,4.32,0812217756,9780812217759,eng,284,29,4,5/22/2001,University of Pennsylvania Press,4152,1,226
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,3.95,1594200297,9781594200298,eng,240,102,12,9/2/2004,Penguin Press HC  The,4153,1,372
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier,3.87,0029131693,9780029131695,eng,352,41,3,2/1/1995,Free Press,4154,1,290
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Stephen L. Carter,3.87,0029131693,9780029131695,eng,352,41,3,2/1/1995,Free Press,4155,1,290
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke,4.42,0160729947,9780160729942,eng,496,239,5,1/5/2006,National Park Service,4156,1,1158
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,John Branson,4.42,0160729947,9780160729942,eng,496,239,5,1/5/2006,National Park Service,4157,1,1158
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,4.01,0380804522,9780380804528,eng,384,313,28,1/5/2000,William Morrow Paperbacks,4158,1,9
17643,Before We Were Free,Julia Alvarez,3.87,044023784X,9780440237846,eng,192,4950,837,4/13/2004,Laurel Leaf Library,2840,1,789
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,0385503849,9780385503846,eng,255,8270,755,10/17/2006,Nan A. Talese,1393,1,1141
17645,The Penelopiad,Margaret Atwood,3.7,1841957178,9781841957173,eng,198,29315,2631,10/5/2005,Canongate U.S.,1393,1,829
17645,The Penelopiad,Laurel Merlington,3.7,1841957178,9781841957173,eng,198,29315,2631,10/5/2005,Canongate U.S.,4159,1,829
17646,The Tent,Margaret Atwood,3.7,0385516681,9780385516686,eng,159,5061,519,1/1/2006,Nan A. Talese,1393,1,1141
17650,The Robber Bride,Margaret Atwood,3.83,0385491034,9780385491037,eng,528,34550,1679,1/20/1998,Anchor,1393,1,167
17654,The Moth Diaries,Rachel Klein,3.49,0571219713,9780571219711,eng,245,60,12,4/7/2004,Faber & Faber Limited,4160,1,1159
17658,Trauma,Graham Masterton,3.55,0451205553,9780451205551,eng,224,344,43,1/1/2002,Signet,4000,1,54
17671,Liars and Saints,Maile Meloy,3.6,0743261984,9780743261982,eng,272,2270,306,7/13/2004,Scribner,4161,1,63
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,0375708138,9780375708138,eng,336,1063,159,7/8/2003,Vintage,4162,1,32
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,4.1,140003177X,9781400031771,eng,352,462,78,10/17/2006,Vintage,4162,1,32
17679,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,3.73,0805832890,9780805832891,eng,242,9,0,7/3/2001,Psychology Press,4163,1,1160
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,0060758767,9780060758769,eng,272,1137,231,1/30/2007,Harper Perennial,4164,1,67
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,045146091X,9780451460912,eng,517,91592,2747,1/1/2006,Roc,4165,1,893
17686,Diaries  1910-1923,Franz Kafka,4.23,0805209069,9780805209068,eng,521,2090,90,1/21/2009,Schocken,2064,1,328
17686,Diaries  1910-1923,Max Brod,4.23,0805209069,9780805209068,eng,521,2090,90,1/21/2009,Schocken,4166,1,328
17686,Diaries  1910-1923,Joseph Kresh,4.23,0805209069,9780805209068,eng,521,2090,90,1/21/2009,Schocken,4167,1,328
17686,Diaries  1910-1923,Martin Greenberg,4.23,0805209069,9780805209068,eng,521,2090,90,1/21/2009,Schocken,4168,1,328
17687,The Metamorphosis,Franz Kafka,3.81,1419172697,9781419172694,eng,48,395,30,6/17/2004,Kessinger Publishing,2064,1,227
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,0684800705,9780684800707,eng,352,13846,193,5/22/2000,Scribner,2064,1,63
17690,The Trial,Franz Kafka,3.98,0099428644,9780099428640,eng,255,168300,3724,4/9/2001,Vintage,2064,1,32
17690,The Trial,Max Brod,3.98,0099428644,9780099428640,eng,255,168300,3724,4/9/2001,Vintage,4166,1,32
17690,The Trial,Willa Muir,3.98,0099428644,9780099428640,eng,255,168300,3724,4/9/2001,Vintage,4169,1,32
17690,The Trial,Edwin Muir,3.98,0099428644,9780099428640,eng,255,168300,3724,4/9/2001,Vintage,4170,1,32
17691,Franz Kafka: The Complete Stories,Franz Kafka,4.35,0805238638,9780805238631,eng,486,59,3,1/1/1987,Schocken,2064,1,328
17691,Franz Kafka: The Complete Stories,Nabum N. Glazer,4.35,0805238638,9780805238631,eng,486,59,3,1/1/1987,Schocken,4171,1,328
17691,Franz Kafka: The Complete Stories,John Updike,4.35,0805238638,9780805238631,eng,486,59,3,1/1/1987,Schocken,1036,1,328
17692,The Trial,Franz Kafka,3.98,0805209999,9780805209990,eng,276,4086,372,5/25/1999,Schocken Books Inc,2064,1,852
17692,The Trial,Breon Mitchell,3.98,0805209999,9780805209990,eng,276,4086,372,5/25/1999,Schocken Books Inc,4172,1,852
17692,The Trial,Arthur H. Samuelson,3.98,0805209999,9780805209990,eng,276,4086,372,5/25/1999,Schocken Books Inc,4173,1,852
17694,The Zürau Aphorisms,Franz Kafka,3.75,0805212078,9780805212075,eng,160,648,57,12/26/2006,Schocken,2064,1,328
17694,The Zürau Aphorisms,Michael Hofmann,3.75,0805212078,9780805212075,eng,160,648,57,12/26/2006,Schocken,3028,1,328
17694,The Zürau Aphorisms,Geoffrey Brock,3.75,0805212078,9780805212075,eng,160,648,57,12/26/2006,Schocken,2640,1,328
17694,The Zürau Aphorisms,Roberto Calasso,3.75,0805212078,9780805212075,eng,160,648,57,12/26/2006,Schocken,4174,1,328
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy,4.41,0375411720,9780375411724,eng,848,72,10,8/7/2001,Everymans Library,79,1,109
17697,Collected Shorter Fiction: Volume I,Aylmer Maude,4.41,0375411720,9780375411724,eng,848,72,10,8/7/2001,Everymans Library,89,1,109
17697,Collected Shorter Fiction: Volume I,Nigel J. Cooper,4.41,0375411720,9780375411724,eng,848,72,10,8/7/2001,Everymans Library,4175,1,109
17698,The Cossacks,Leo Tolstoy,3.79,0812975049,9780812975048,eng,161,4356,226,2/14/2006,Modern Library,79,1,260
17698,The Cossacks,Peter Constantine,3.79,0812975049,9780812975048,eng,161,4356,226,2/14/2006,Modern Library,4176,1,260
17698,The Cossacks,Cynthia Ozick,3.79,0812975049,9780812975048,eng,161,4356,226,2/14/2006,Modern Library,4177,1,260
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald,4.26,0142400653,9780142400654,eng,160,4850,138,2/9/2004,Puffin Audiobooks,4178,1,542
17701,More Adventures of the Great Brain (Great Brain  #2),Mercer Mayer,4.26,0142400653,9780142400654,eng,160,4850,138,2/9/2004,Puffin Audiobooks,2852,1,542
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss,4.16,0060392886,9780060392888,eng,430,436,50,5/22/2001,Dey Street Books,289,1,141
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Vince Neil,4.16,0060392886,9780060392888,eng,430,436,50,5/22/2001,Dey Street Books,4179,1,141
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Nikki Sixx,4.16,0060392886,9780060392888,eng,430,436,50,5/22/2001,Dey Street Books,4180,1,141
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Tommy Lee,4.16,0060392886,9780060392888,eng,430,436,50,5/22/2001,Dey Street Books,4181,1,141
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Mick Mars,4.16,0060392886,9780060392888,eng,430,436,50,5/22/2001,Dey Street Books,4182,1,141
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,0671746065,9780671746063,eng,216,2796,242,5/1/1991,Pocket Books,4,1,99
